"Date","count","covid_case","covid_trend","weekends","holiday","PureHoliday","trend_component","unusual","PureUnusualHoliday"
2009-01-01,700,0,0,FALSE,TRUE,TRUE,7.54009816526167,FALSE,TRUE
2009-01-02,2034,0,0,FALSE,FALSE,FALSE,7.54034534358194,FALSE,FALSE
2009-01-03,1093,0,0,TRUE,FALSE,FALSE,7.54059252190221,FALSE,FALSE
2009-01-04,1090,0,0,TRUE,FALSE,FALSE,7.54083970022248,FALSE,FALSE
2009-01-05,2379,0,0,FALSE,FALSE,FALSE,7.54108687854275,FALSE,FALSE
2009-01-06,2354,0,0,FALSE,FALSE,FALSE,7.54133405686302,FALSE,FALSE
2009-01-07,2340,0,0,FALSE,FALSE,FALSE,7.54158123518329,FALSE,FALSE
2009-01-08,2309,0,0,FALSE,FALSE,FALSE,7.54182841350355,FALSE,FALSE
2009-01-09,2387,0,0,FALSE,FALSE,FALSE,7.54207559182382,FALSE,FALSE
2009-01-10,1224,0,0,TRUE,FALSE,FALSE,7.54232277014409,FALSE,FALSE
2009-01-11,956,0,0,TRUE,FALSE,FALSE,7.54256994846436,FALSE,FALSE
2009-01-12,2284,0,0,FALSE,FALSE,FALSE,7.54281712678463,FALSE,FALSE
2009-01-13,2266,0,0,FALSE,FALSE,FALSE,7.5430643051049,FALSE,FALSE
2009-01-14,2325,0,0,FALSE,FALSE,FALSE,7.54331148342517,FALSE,FALSE
2009-01-15,2256,0,0,FALSE,FALSE,FALSE,7.54355866174544,FALSE,FALSE
2009-01-16,2087,0,0,FALSE,FALSE,FALSE,7.54380584006571,FALSE,FALSE
2009-01-17,1231,0,0,TRUE,FALSE,FALSE,7.54405301838598,FALSE,FALSE
2009-01-18,1094,0,0,TRUE,FALSE,FALSE,7.54430019670625,FALSE,FALSE
2009-01-19,2425,0,0,FALSE,FALSE,FALSE,7.54454737502652,FALSE,FALSE
2009-01-20,2304,0,0,FALSE,FALSE,FALSE,7.54479455334679,FALSE,FALSE
2009-01-21,2287,0,0,FALSE,FALSE,FALSE,7.54504173166706,FALSE,FALSE
2009-01-22,2217,0,0,FALSE,FALSE,FALSE,7.54528890998733,FALSE,FALSE
2009-01-23,2174,0,0,FALSE,FALSE,FALSE,7.5455360883076,FALSE,FALSE
2009-01-24,1118,0,0,TRUE,FALSE,FALSE,7.54578326662787,FALSE,FALSE
2009-01-25,1038,0,0,TRUE,TRUE,FALSE,7.54603044494814,FALSE,FALSE
2009-01-26,825,0,0,FALSE,TRUE,TRUE,7.54627762326841,FALSE,TRUE
2009-01-27,918,0,0,FALSE,TRUE,TRUE,7.54652480158868,FALSE,TRUE
2009-01-28,2338,0,0,FALSE,FALSE,FALSE,7.54677197990895,FALSE,FALSE
2009-01-29,2409,0,0,FALSE,FALSE,FALSE,7.54701915822922,FALSE,FALSE
2009-01-30,2436,0,0,FALSE,FALSE,FALSE,7.54726633654949,FALSE,FALSE
2009-01-31,1314,0,0,TRUE,FALSE,FALSE,7.54751351486976,FALSE,FALSE
2009-02-01,1032,0,0,TRUE,FALSE,FALSE,7.54776069319003,FALSE,FALSE
2009-02-02,2425,0,0,FALSE,FALSE,FALSE,7.5480078715103,FALSE,FALSE
2009-02-03,2455,0,0,FALSE,FALSE,FALSE,7.54825504983057,FALSE,FALSE
2009-02-04,2419,0,0,FALSE,FALSE,FALSE,7.54850222815084,FALSE,FALSE
2009-02-05,2306,0,0,FALSE,FALSE,FALSE,7.54874940647111,FALSE,FALSE
2009-02-06,2409,0,0,FALSE,FALSE,FALSE,7.54899658479138,FALSE,FALSE
2009-02-07,1276,0,0,TRUE,FALSE,FALSE,7.54924376311165,FALSE,FALSE
2009-02-08,1006,0,0,TRUE,FALSE,FALSE,7.54949094143192,FALSE,FALSE
2009-02-09,2407,0,0,FALSE,FALSE,FALSE,7.54973811975219,FALSE,FALSE
2009-02-10,2387,0,0,FALSE,FALSE,FALSE,7.54998529807246,FALSE,FALSE
2009-02-11,2327,0,0,FALSE,FALSE,FALSE,7.55023247639272,FALSE,FALSE
2009-02-12,2442,0,0,FALSE,FALSE,FALSE,7.55047965471299,FALSE,FALSE
2009-02-13,2124,0,0,FALSE,FALSE,FALSE,7.55072683303326,FALSE,FALSE
2009-02-14,1201,0,0,TRUE,FALSE,FALSE,7.55097401135353,FALSE,FALSE
2009-02-15,1028,0,0,TRUE,FALSE,FALSE,7.5512211896738,FALSE,FALSE
2009-02-16,2372,0,0,FALSE,FALSE,FALSE,7.55146836799407,FALSE,FALSE
2009-02-17,2224,0,0,FALSE,FALSE,FALSE,7.55171554631434,FALSE,FALSE
2009-02-18,2133,0,0,FALSE,FALSE,FALSE,7.55196272463461,FALSE,FALSE
2009-02-19,1878,0,0,FALSE,FALSE,FALSE,7.55220990295488,FALSE,FALSE
2009-02-20,1774,0,0,FALSE,FALSE,FALSE,7.55245708127515,FALSE,FALSE
2009-02-21,790,0,0,TRUE,FALSE,FALSE,7.55270425959542,FALSE,FALSE
2009-02-22,947,0,0,TRUE,FALSE,FALSE,7.55295143791569,FALSE,FALSE
2009-02-23,1828,0,0,FALSE,FALSE,FALSE,7.55319861623596,FALSE,FALSE
2009-02-24,1740,0,0,FALSE,FALSE,FALSE,7.55344579455623,FALSE,FALSE
2009-02-25,1725,0,0,FALSE,FALSE,FALSE,7.5536929728765,FALSE,FALSE
2009-02-26,1687,0,0,FALSE,FALSE,FALSE,7.55394015119677,FALSE,FALSE
2009-02-27,1774,0,0,FALSE,FALSE,FALSE,7.55418732951704,FALSE,FALSE
2009-02-28,1055,0,0,TRUE,FALSE,FALSE,7.55443450783731,FALSE,FALSE
2009-03-01,1133,0,0,TRUE,TRUE,FALSE,7.55468168615758,FALSE,FALSE
2009-03-02,2440,0,0,FALSE,FALSE,FALSE,7.55492886447785,FALSE,FALSE
2009-03-03,2358,0,0,FALSE,FALSE,FALSE,7.55517604279812,FALSE,FALSE
2009-03-04,2576,0,0,FALSE,FALSE,FALSE,7.55542322111839,FALSE,FALSE
2009-03-05,2419,0,0,FALSE,FALSE,FALSE,7.55567039943866,FALSE,FALSE
2009-03-06,2521,0,0,FALSE,FALSE,FALSE,7.55591757775893,FALSE,FALSE
2009-03-07,1413,0,0,TRUE,FALSE,FALSE,7.5561647560792,FALSE,FALSE
2009-03-08,1154,0,0,TRUE,FALSE,FALSE,7.55641193439947,FALSE,FALSE
2009-03-09,2615,0,0,FALSE,FALSE,FALSE,7.55665911271974,FALSE,FALSE
2009-03-10,2493,0,0,FALSE,FALSE,FALSE,7.55690629104001,FALSE,FALSE
2009-03-11,2577,0,0,FALSE,FALSE,FALSE,7.55715346936028,FALSE,FALSE
2009-03-12,2632,0,0,FALSE,FALSE,FALSE,7.55740064768055,FALSE,FALSE
2009-03-13,2492,0,0,FALSE,FALSE,FALSE,7.55764782600082,FALSE,FALSE
2009-03-14,1293,0,0,TRUE,FALSE,FALSE,7.55789500432109,FALSE,FALSE
2009-03-15,1178,0,0,TRUE,FALSE,FALSE,7.55814218264136,FALSE,FALSE
2009-03-16,2541,0,0,FALSE,FALSE,FALSE,7.55838936096163,FALSE,FALSE
2009-03-17,2502,0,0,FALSE,FALSE,FALSE,7.55863653928189,FALSE,FALSE
2009-03-18,2517,0,0,FALSE,FALSE,FALSE,7.55888371760216,FALSE,FALSE
2009-03-19,2357,0,0,FALSE,FALSE,FALSE,7.55913089592243,FALSE,FALSE
2009-03-20,2562,0,0,FALSE,FALSE,FALSE,7.5593780742427,FALSE,FALSE
2009-03-21,1456,0,0,TRUE,FALSE,FALSE,7.55962525256297,FALSE,FALSE
2009-03-22,1098,0,0,TRUE,FALSE,FALSE,7.55987243088324,FALSE,FALSE
2009-03-23,2588,0,0,FALSE,FALSE,FALSE,7.56011960920351,FALSE,FALSE
2009-03-24,2245,0,0,FALSE,FALSE,FALSE,7.56036678752378,FALSE,FALSE
2009-03-25,2521,0,0,FALSE,FALSE,FALSE,7.56061396584405,FALSE,FALSE
2009-03-26,2366,0,0,FALSE,FALSE,FALSE,7.56086114416432,FALSE,FALSE
2009-03-27,2390,0,0,FALSE,FALSE,FALSE,7.56110832248459,FALSE,FALSE
2009-03-28,1285,0,0,TRUE,FALSE,FALSE,7.56135550080486,FALSE,FALSE
2009-03-29,1178,0,0,TRUE,FALSE,FALSE,7.56160267912513,FALSE,FALSE
2009-03-30,2503,0,0,FALSE,FALSE,FALSE,7.5618498574454,FALSE,FALSE
2009-03-31,2517,0,0,FALSE,FALSE,FALSE,7.56209703576567,FALSE,FALSE
2009-04-01,2534,0,0,FALSE,FALSE,FALSE,7.56234421408594,FALSE,FALSE
2009-04-02,2521,0,0,FALSE,FALSE,FALSE,7.56259139240621,FALSE,FALSE
2009-04-03,2618,0,0,FALSE,FALSE,FALSE,7.56283857072648,FALSE,FALSE
2009-04-04,1367,0,0,TRUE,FALSE,FALSE,7.56308574904675,FALSE,FALSE
2009-04-05,1180,0,0,TRUE,FALSE,FALSE,7.56333292736702,FALSE,FALSE
2009-04-06,2591,0,0,FALSE,FALSE,FALSE,7.56358010568729,FALSE,FALSE
2009-04-07,2710,0,0,FALSE,FALSE,FALSE,7.56382728400756,FALSE,FALSE
2009-04-08,2628,0,0,FALSE,FALSE,FALSE,7.56407446232783,FALSE,FALSE
2009-04-09,2622,0,0,FALSE,FALSE,FALSE,7.5643216406481,FALSE,FALSE
2009-04-10,2575,0,0,FALSE,FALSE,FALSE,7.56456881896837,FALSE,FALSE
2009-04-11,1375,0,0,TRUE,FALSE,FALSE,7.56481599728864,FALSE,FALSE
2009-04-12,1281,0,0,TRUE,FALSE,FALSE,7.56506317560891,FALSE,FALSE
2009-04-13,2668,0,0,FALSE,FALSE,FALSE,7.56531035392918,FALSE,FALSE
2009-04-14,2584,0,0,FALSE,FALSE,FALSE,7.56555753224945,FALSE,FALSE
2009-04-15,2505,0,0,FALSE,FALSE,FALSE,7.56580471056972,FALSE,FALSE
2009-04-16,2507,0,0,FALSE,FALSE,FALSE,7.56605188888999,FALSE,FALSE
2009-04-17,2553,0,0,FALSE,FALSE,FALSE,7.56629906721026,FALSE,FALSE
2009-04-18,1424,0,0,TRUE,FALSE,FALSE,7.56654624553052,FALSE,FALSE
2009-04-19,1232,0,0,TRUE,FALSE,FALSE,7.5667934238508,FALSE,FALSE
2009-04-20,2685,0,0,FALSE,FALSE,FALSE,7.56704060217106,FALSE,FALSE
2009-04-21,2544,0,0,FALSE,FALSE,FALSE,7.56728778049133,FALSE,FALSE
2009-04-22,2673,0,0,FALSE,FALSE,FALSE,7.5675349588116,FALSE,FALSE
2009-04-23,2602,0,0,FALSE,FALSE,FALSE,7.56778213713187,FALSE,FALSE
2009-04-24,2521,0,0,FALSE,FALSE,FALSE,7.56802931545214,FALSE,FALSE
2009-04-25,1315,0,0,TRUE,FALSE,FALSE,7.56827649377241,FALSE,FALSE
2009-04-26,1176,0,0,TRUE,FALSE,FALSE,7.56852367209268,FALSE,FALSE
2009-04-27,2630,0,0,FALSE,FALSE,FALSE,7.56877085041295,FALSE,FALSE
2009-04-28,2565,0,0,FALSE,FALSE,FALSE,7.56901802873322,FALSE,FALSE
2009-04-29,2544,0,0,FALSE,FALSE,FALSE,7.56926520705349,FALSE,FALSE
2009-04-30,2499,0,0,FALSE,FALSE,FALSE,7.56951238537376,FALSE,FALSE
2009-05-01,1899,0,0,FALSE,FALSE,FALSE,7.56975956369403,FALSE,FALSE
2009-05-02,1156,0,0,TRUE,TRUE,FALSE,7.5700067420143,FALSE,FALSE
2009-05-03,1261,0,0,TRUE,FALSE,FALSE,7.57025392033457,FALSE,FALSE
2009-05-04,2460,0,0,FALSE,FALSE,FALSE,7.57050109865484,FALSE,FALSE
2009-05-05,1195,0,0,FALSE,TRUE,TRUE,7.57074827697511,FALSE,TRUE
2009-05-06,2635,0,0,FALSE,FALSE,FALSE,7.57099545529538,FALSE,FALSE
2009-05-07,2501,0,0,FALSE,FALSE,FALSE,7.57124263361565,FALSE,FALSE
2009-05-08,2511,0,0,FALSE,FALSE,FALSE,7.57148981193592,FALSE,FALSE
2009-05-09,1356,0,0,TRUE,FALSE,FALSE,7.57173699025619,FALSE,FALSE
2009-05-10,1304,0,0,TRUE,FALSE,FALSE,7.57198416857646,FALSE,FALSE
2009-05-11,2578,0,0,FALSE,FALSE,FALSE,7.57223134689673,FALSE,FALSE
2009-05-12,2629,0,0,FALSE,FALSE,FALSE,7.572478525217,FALSE,FALSE
2009-05-13,2506,0,0,FALSE,FALSE,FALSE,7.57272570353727,FALSE,FALSE
2009-05-14,2623,0,0,FALSE,FALSE,FALSE,7.57297288185754,FALSE,FALSE
2009-05-15,2609,0,0,FALSE,FALSE,FALSE,7.57322006017781,FALSE,FALSE
2009-05-16,1296,0,0,TRUE,FALSE,FALSE,7.57346723849808,FALSE,FALSE
2009-05-17,1248,0,0,TRUE,FALSE,FALSE,7.57371441681835,FALSE,FALSE
2009-05-18,2660,0,0,FALSE,FALSE,FALSE,7.57396159513862,FALSE,FALSE
2009-05-19,2662,0,0,FALSE,FALSE,FALSE,7.57420877345889,FALSE,FALSE
2009-05-20,2622,0,0,FALSE,FALSE,FALSE,7.57445595177916,FALSE,FALSE
2009-05-21,2594,0,0,FALSE,FALSE,FALSE,7.57470313009942,FALSE,FALSE
2009-05-22,2638,0,0,FALSE,FALSE,FALSE,7.57495030841969,FALSE,FALSE
2009-05-23,1397,0,0,TRUE,FALSE,FALSE,7.57519748673996,FALSE,FALSE
2009-05-24,1214,0,0,TRUE,FALSE,FALSE,7.57544466506023,FALSE,FALSE
2009-05-25,2654,0,0,FALSE,FALSE,FALSE,7.5756918433805,FALSE,FALSE
2009-05-26,2684,0,0,FALSE,FALSE,FALSE,7.57593902170077,FALSE,FALSE
2009-05-27,2628,0,0,FALSE,FALSE,FALSE,7.57619700385127,FALSE,FALSE
2009-05-28,2619,0,0,FALSE,FALSE,FALSE,7.57645408872372,FALSE,FALSE
2009-05-29,2527,0,0,FALSE,FALSE,FALSE,7.57671028134605,FALSE,FALSE
2009-05-30,1398,0,0,TRUE,FALSE,FALSE,7.57696558674619,FALSE,FALSE
2009-05-31,1196,0,0,TRUE,FALSE,FALSE,7.57722000995209,FALSE,FALSE
2009-06-01,2682,0,0,FALSE,FALSE,FALSE,7.57747355599166,FALSE,FALSE
2009-06-02,2574,0,0,FALSE,FALSE,FALSE,7.57772622989285,FALSE,FALSE
2009-06-03,2592,0,0,FALSE,FALSE,FALSE,7.57797803668358,FALSE,FALSE
2009-06-04,2654,0,0,FALSE,FALSE,FALSE,7.5782289813918,FALSE,FALSE
2009-06-05,2587,0,0,FALSE,FALSE,FALSE,7.57847906904543,FALSE,FALSE
2009-06-06,1286,0,0,TRUE,TRUE,FALSE,7.5787283046724,FALSE,FALSE
2009-06-07,1208,0,0,TRUE,FALSE,FALSE,7.57897669330066,FALSE,FALSE
2009-06-08,2647,0,0,FALSE,FALSE,FALSE,7.57922423995813,FALSE,FALSE
2009-06-09,2607,0,0,FALSE,FALSE,FALSE,7.57947094967274,FALSE,FALSE
2009-06-10,2606,0,0,FALSE,FALSE,FALSE,7.57971682747244,FALSE,FALSE
2009-06-11,2671,0,0,FALSE,FALSE,FALSE,7.57996187838515,FALSE,FALSE
2009-06-12,2663,0,0,FALSE,FALSE,FALSE,7.5802061074388,FALSE,FALSE
2009-06-13,1461,0,0,TRUE,FALSE,FALSE,7.58044951966133,FALSE,FALSE
2009-06-14,1220,0,0,TRUE,FALSE,FALSE,7.58069212008068,FALSE,FALSE
2009-06-15,2677,0,0,FALSE,FALSE,FALSE,7.58093391372477,FALSE,FALSE
2009-06-16,2731,0,0,FALSE,FALSE,FALSE,7.58117490562154,FALSE,FALSE
2009-06-17,2607,0,0,FALSE,FALSE,FALSE,7.58141510079891,FALSE,FALSE
2009-06-18,2543,0,0,FALSE,FALSE,FALSE,7.58165450428484,FALSE,FALSE
2009-06-19,2656,0,0,FALSE,FALSE,FALSE,7.58189312110724,FALSE,FALSE
2009-06-20,1361,0,0,TRUE,FALSE,FALSE,7.58213095629406,FALSE,FALSE
2009-06-21,1250,0,0,TRUE,FALSE,FALSE,7.58236801487321,FALSE,FALSE
2009-06-22,2650,0,0,FALSE,FALSE,FALSE,7.58260430187265,FALSE,FALSE
2009-06-23,2625,0,0,FALSE,FALSE,FALSE,7.58283982232029,FALSE,FALSE
2009-06-24,2618,0,0,FALSE,FALSE,FALSE,7.58307458124408,FALSE,FALSE
2009-06-25,2571,0,0,FALSE,FALSE,FALSE,7.58330858367195,FALSE,FALSE
2009-06-26,2477,0,0,FALSE,FALSE,FALSE,7.58354183463183,FALSE,FALSE
2009-06-27,1430,0,0,TRUE,FALSE,FALSE,7.58377433915164,FALSE,FALSE
2009-06-28,1241,0,0,TRUE,FALSE,FALSE,7.58400610225934,FALSE,FALSE
2009-06-29,2558,0,0,FALSE,FALSE,FALSE,7.58423712898284,FALSE,FALSE
2009-06-30,2456,0,0,FALSE,FALSE,FALSE,7.58446742435009,FALSE,FALSE
2009-07-01,2572,0,0,FALSE,FALSE,FALSE,7.58469699338902,FALSE,FALSE
2009-07-02,2458,0,0,FALSE,FALSE,FALSE,7.58492584112755,FALSE,FALSE
2009-07-03,2598,0,0,FALSE,FALSE,FALSE,7.58515397259363,FALSE,FALSE
2009-07-04,1431,0,0,TRUE,FALSE,FALSE,7.58538139281518,FALSE,FALSE
2009-07-05,1255,0,0,TRUE,FALSE,FALSE,7.58560810682014,FALSE,FALSE
2009-07-06,2738,0,0,FALSE,FALSE,FALSE,7.58583411963644,FALSE,FALSE
2009-07-07,2603,0,0,FALSE,FALSE,FALSE,7.58605943629201,FALSE,FALSE
2009-07-08,2541,0,0,FALSE,FALSE,FALSE,7.5862840618148,FALSE,FALSE
2009-07-09,2044,0,0,FALSE,FALSE,FALSE,7.58650800123272,FALSE,FALSE
2009-07-10,2346,0,0,FALSE,FALSE,FALSE,7.58673125957372,FALSE,FALSE
2009-07-11,1394,0,0,TRUE,FALSE,FALSE,7.58695384186573,FALSE,FALSE
2009-07-12,1049,0,0,TRUE,FALSE,FALSE,7.58717575313668,FALSE,FALSE
2009-07-13,2368,0,0,FALSE,FALSE,FALSE,7.5873969984145,FALSE,FALSE
2009-07-14,2329,0,0,FALSE,FALSE,FALSE,7.58761758272713,FALSE,FALSE
2009-07-15,2286,0,0,FALSE,FALSE,FALSE,7.58783751110249,FALSE,FALSE
2009-07-16,2557,0,0,FALSE,FALSE,FALSE,7.58805678856853,FALSE,FALSE
2009-07-17,2525,0,0,FALSE,FALSE,FALSE,7.58827542015318,FALSE,FALSE
2009-07-18,1288,0,0,TRUE,FALSE,FALSE,7.58849341088437,FALSE,FALSE
2009-07-19,1128,0,0,TRUE,FALSE,FALSE,7.58871076579003,FALSE,FALSE
2009-07-20,2635,0,0,FALSE,FALSE,FALSE,7.5889274898981,FALSE,FALSE
2009-07-21,2684,0,0,FALSE,FALSE,FALSE,7.5891435882365,FALSE,FALSE
2009-07-22,2657,0,0,FALSE,FALSE,FALSE,7.58935906583318,FALSE,FALSE
2009-07-23,2639,0,0,FALSE,FALSE,FALSE,7.58957392771606,FALSE,FALSE
2009-07-24,2490,0,0,FALSE,FALSE,FALSE,7.58978817891308,FALSE,FALSE
2009-07-25,1387,0,0,TRUE,FALSE,FALSE,7.59000182445218,FALSE,FALSE
2009-07-26,1162,0,0,TRUE,FALSE,FALSE,7.59021486936128,FALSE,FALSE
2009-07-27,2643,0,0,FALSE,FALSE,FALSE,7.59042731866831,FALSE,FALSE
2009-07-28,2533,0,0,FALSE,FALSE,FALSE,7.59063917740122,FALSE,FALSE
2009-07-29,2508,0,0,FALSE,FALSE,FALSE,7.59085045058793,FALSE,FALSE
2009-07-30,2577,0,0,FALSE,FALSE,FALSE,7.59106114325638,FALSE,FALSE
2009-07-31,2423,0,0,FALSE,FALSE,FALSE,7.5912712604345,FALSE,FALSE
2009-08-01,1260,0,0,TRUE,FALSE,FALSE,7.59148080715023,FALSE,FALSE
2009-08-02,1218,0,0,TRUE,FALSE,FALSE,7.59168978843149,FALSE,FALSE
2009-08-03,2452,0,0,FALSE,FALSE,FALSE,7.59189820930622,FALSE,FALSE
2009-08-04,2440,0,0,FALSE,FALSE,FALSE,7.59210607480235,FALSE,FALSE
2009-08-05,2468,0,0,FALSE,FALSE,FALSE,7.59231338994783,FALSE,FALSE
2009-08-06,2450,0,0,FALSE,FALSE,FALSE,7.59252015977057,FALSE,FALSE
2009-08-07,2488,0,0,FALSE,FALSE,FALSE,7.59272638929851,FALSE,FALSE
2009-08-08,1327,0,0,TRUE,FALSE,FALSE,7.59293208355959,FALSE,FALSE
2009-08-09,1168,0,0,TRUE,FALSE,FALSE,7.59313724758174,FALSE,FALSE
2009-08-10,2580,0,0,FALSE,FALSE,FALSE,7.59334188639289,FALSE,FALSE
2009-08-11,2402,0,0,FALSE,FALSE,FALSE,7.59354600502098,FALSE,FALSE
2009-08-12,2403,0,0,FALSE,FALSE,FALSE,7.59374960849394,FALSE,FALSE
2009-08-13,2529,0,0,FALSE,FALSE,FALSE,7.59395270183969,FALSE,FALSE
2009-08-14,2421,0,0,FALSE,FALSE,FALSE,7.59415529008619,FALSE,FALSE
2009-08-15,1209,0,0,TRUE,TRUE,FALSE,7.59435737826135,FALSE,FALSE
2009-08-16,1187,0,0,TRUE,FALSE,FALSE,7.59455897139311,FALSE,FALSE
2009-08-17,2586,0,0,FALSE,FALSE,FALSE,7.59476007450941,FALSE,FALSE
2009-08-18,2531,0,0,FALSE,FALSE,FALSE,7.59496069263817,FALSE,FALSE
2009-08-19,2687,0,0,FALSE,FALSE,FALSE,7.59516083080733,FALSE,FALSE
2009-08-20,2492,0,0,FALSE,FALSE,FALSE,7.59536049404483,FALSE,FALSE
2009-08-21,2530,0,0,FALSE,FALSE,FALSE,7.5955596873786,FALSE,FALSE
2009-08-22,1404,0,0,TRUE,FALSE,FALSE,7.59575841583656,FALSE,FALSE
2009-08-23,1121,0,0,TRUE,FALSE,FALSE,7.59595668444666,FALSE,FALSE
2009-08-24,2715,0,0,FALSE,FALSE,FALSE,7.59615449823683,FALSE,FALSE
2009-08-25,2583,0,0,FALSE,FALSE,FALSE,7.59635186223499,FALSE,FALSE
2009-08-26,2723,0,0,FALSE,FALSE,FALSE,7.59654878146909,FALSE,FALSE
2009-08-27,2601,0,0,FALSE,FALSE,FALSE,7.59674526096706,FALSE,FALSE
2009-08-28,2541,0,0,FALSE,FALSE,FALSE,7.59694130575682,FALSE,FALSE
2009-08-29,1373,0,0,TRUE,FALSE,FALSE,7.59713692086632,FALSE,FALSE
2009-08-30,1022,0,0,TRUE,FALSE,FALSE,7.59733211132348,FALSE,FALSE
2009-08-31,2766,0,0,FALSE,FALSE,FALSE,7.59752688215624,FALSE,FALSE
2009-09-01,2693,0,0,FALSE,FALSE,FALSE,7.59772123839253,FALSE,FALSE
2009-09-02,2718,0,0,FALSE,FALSE,FALSE,7.59791518506029,FALSE,FALSE
2009-09-03,2633,0,0,FALSE,FALSE,FALSE,7.59810872718745,FALSE,FALSE
2009-09-04,2747,0,0,FALSE,FALSE,FALSE,7.59830186980194,FALSE,FALSE
2009-09-05,1392,0,0,TRUE,FALSE,FALSE,7.59849461793169,FALSE,FALSE
2009-09-06,1212,0,0,TRUE,FALSE,FALSE,7.59868697660464,FALSE,FALSE
2009-09-07,2648,0,0,FALSE,FALSE,FALSE,7.59887895084872,FALSE,FALSE
2009-09-08,2644,0,0,FALSE,FALSE,FALSE,7.59907054569187,FALSE,FALSE
2009-09-09,2698,0,0,FALSE,FALSE,FALSE,7.59926176616201,FALSE,FALSE
2009-09-10,2584,0,0,FALSE,FALSE,FALSE,7.59945261728708,FALSE,FALSE
2009-09-11,2629,0,0,FALSE,FALSE,FALSE,7.59964310409501,FALSE,FALSE
2009-09-12,1311,0,0,TRUE,FALSE,FALSE,7.59983323161375,FALSE,FALSE
2009-09-13,1164,0,0,TRUE,FALSE,FALSE,7.60002300487121,FALSE,FALSE
2009-09-14,2686,0,0,FALSE,FALSE,FALSE,7.60021242889533,FALSE,FALSE
2009-09-15,2677,0,0,FALSE,FALSE,FALSE,7.60040150871405,FALSE,FALSE
2009-09-16,2658,0,0,FALSE,FALSE,FALSE,7.6005902493553,FALSE,FALSE
2009-09-17,2631,0,0,FALSE,FALSE,FALSE,7.60077865584702,FALSE,FALSE
2009-09-18,2570,0,0,FALSE,FALSE,FALSE,7.60096673321712,FALSE,FALSE
2009-09-19,1317,0,0,TRUE,FALSE,FALSE,7.60115448649356,FALSE,FALSE
2009-09-20,1048,0,0,TRUE,FALSE,FALSE,7.60134192070426,FALSE,FALSE
2009-09-21,2240,0,0,FALSE,FALSE,FALSE,7.60152904087715,FALSE,FALSE
2009-09-22,2469,0,0,FALSE,FALSE,FALSE,7.60171585204018,FALSE,FALSE
2009-09-23,2487,0,0,FALSE,FALSE,FALSE,7.60190235922126,FALSE,FALSE
2009-09-24,1709,0,0,FALSE,FALSE,FALSE,7.60208856744834,FALSE,FALSE
2009-09-25,2364,0,0,FALSE,FALSE,FALSE,7.60227448174935,FALSE,FALSE
2009-09-26,1216,0,0,TRUE,FALSE,FALSE,7.60246010715221,FALSE,FALSE
2009-09-27,1020,0,0,TRUE,FALSE,FALSE,7.60264544868488,FALSE,FALSE
2009-09-28,2514,0,0,FALSE,FALSE,FALSE,7.60283051137526,FALSE,FALSE
2009-09-29,2323,0,0,FALSE,FALSE,FALSE,7.60301530025131,FALSE,FALSE
2009-09-30,2277,0,0,FALSE,FALSE,FALSE,7.60319982034096,FALSE,FALSE
2009-10-01,2282,0,0,FALSE,FALSE,FALSE,7.60338407667213,FALSE,FALSE
2009-10-02,1041,0,0,FALSE,TRUE,TRUE,7.60356807427276,FALSE,TRUE
2009-10-03,1035,0,0,TRUE,TRUE,FALSE,7.60375181817078,FALSE,FALSE
2009-10-04,1117,0,0,TRUE,TRUE,FALSE,7.60393531339413,FALSE,FALSE
2009-10-05,2447,0,0,FALSE,FALSE,FALSE,7.60411856497073,FALSE,FALSE
2009-10-06,2584,0,0,FALSE,FALSE,FALSE,7.60430157792854,FALSE,FALSE
2009-10-07,2613,0,0,FALSE,FALSE,FALSE,7.60448435729546,FALSE,FALSE
2009-10-08,2546,0,0,FALSE,FALSE,FALSE,7.60466690809945,FALSE,FALSE
2009-10-09,2479,0,0,FALSE,FALSE,FALSE,7.60484923536842,FALSE,FALSE
2009-10-10,1226,0,0,TRUE,FALSE,FALSE,7.60503134413033,FALSE,FALSE
2009-10-11,1099,0,0,TRUE,FALSE,FALSE,7.60521323941309,FALSE,FALSE
2009-10-12,2560,0,0,FALSE,FALSE,FALSE,7.60539492624464,FALSE,FALSE
2009-10-13,2424,0,0,FALSE,FALSE,FALSE,7.60557640965292,FALSE,FALSE
2009-10-14,2445,0,0,FALSE,FALSE,FALSE,7.60575769466585,FALSE,FALSE
2009-10-15,2424,0,0,FALSE,FALSE,FALSE,7.60593878631138,FALSE,FALSE
2009-10-16,2490,0,0,FALSE,FALSE,FALSE,7.60611968961743,FALSE,FALSE
2009-10-17,1301,0,0,TRUE,FALSE,FALSE,7.60630040961193,FALSE,FALSE
2009-10-18,1028,0,0,TRUE,FALSE,FALSE,7.60648095132283,FALSE,FALSE
2009-10-19,2561,0,0,FALSE,FALSE,FALSE,7.60666131977805,FALSE,FALSE
2009-10-20,2400,0,0,FALSE,FALSE,FALSE,7.60683791731599,FALSE,FALSE
2009-10-21,2449,0,0,FALSE,FALSE,FALSE,7.60701430126722,FALSE,FALSE
2009-10-22,2471,0,0,FALSE,FALSE,FALSE,7.60718852312817,FALSE,FALSE
2009-10-23,2443,0,0,FALSE,FALSE,FALSE,7.60736059227479,FALSE,FALSE
